"","URLs","year","IslamWords","totals","anxioutyWords","chappwords","DHSWords","ReligLWICwords","optwords","frequency_anxiouty","frequency_chapp","frequency_religLWIC","frequency_reli_Lwicnoislam","frequency_dhs","frequency_islam","frequency_opt","state","globalterrorism","abbr","femadec","terroristattack","bioguide","end_last_term","first","last","religion","unafilated","other","jew","mormon","othodoxchristain","protestantdemonation","catholic","aa","hisp","id","icpsr","thomas","govtrack","cong","gender","type","start","end","district","class","party","dw1","comc","comr","leadcham","simpleparty","dwisest","manualcorrection","scomc","scomr","percentwhite","pres2","veryconservative","don'tattendchurch","don'tpray","unemploy","nonwhite","abrvState","catholic_state","jewish_state","evang_state","orthodox_state","bkprot_state","mainline_state","conservative.non.traditional_state","liberal.protestant_state","secular_state","veryReligous","upforElection","Female","Republican","frequency_chapp_lag1","frequency_religLWIC_lag1","frequency_anxiouty_lag1","frequency_opt_lag1","terroristattack_lag1","frequency_dhs_lag1","femadec_lag1","upforElection_lag1"
"stabenow-2008","stabenow","2008",0,121844,80,0,572,0,153,0.000656578262729392,1e-09,1e-09,1e-09,0.00469452842851515,1e-09,0.00125570501496996,"Michigan",4785,"MI",12,0,"S000770","1/3/19","Debbie","Stabenow","United Methodist",0,0,0,0,0,1,0,0,0,122,"29732",1531,300093,110,"F","sen","1/4/07","1/3/13",0,1,"Democrat",-0.398,0,0,0,"D","NULL","NULL","0","0",0.8723404,3.259188,3.411992,3.776596,3.387475,8.3,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,1,0,0.00181647703648921,0.0021757799887618,0.000149710563446913,0.00171667066085794,0,0.00133740643345909,0,1
"stabenow-2010","stabenow","2010",0,383190,63,233,1321,251,801,0.000164410300869021,0.00060805444607114,0.000655028532033717,2.70940664431148e-09,0.0034473769753647,1e-09,0.00209034782533469,"Michigan",4805,"MI",0,0,"S000770","1/3/19","Debbie","Stabenow","United Methodist",0,0,0,0,0,1,0,0,0,123,"29732",1531,300093,111,"F","sen","1/4/07","1/3/13",0,1,"Democrat",-0.38,0,0,0,"D","NULL","NULL","0","0",0.7938644,2.800864,3.431109,3.796556,3.182992,12.2,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,1,0,1e-09,1e-09,0.000656578262729392,0.00125570501496996,0,0.00469452842851515,12,0
"stabenow-2012","stabenow","2012",0,809054,214,171,1532,244,1863,0.000264507448271685,0.000211358956329244,0.000301587791487342,1.37276472458865e-09,0.00189357052687954,1e-09,0.00230269031369229,"Michigan",8481,"MI",0,0,"S000770","1/3/19","Debbie","Stabenow","United Methodist",0,0,0,0,0,1,0,0,0,121,"29732",1531,300093,112,"F","sen","1/4/07","1/3/13",0,1,"Democrat",-0.362,1,0,0,"D","NULL","NULL","1","0",0.7811257,2.606716,3.335418,3.931054,3.336758,9.1,0,"mi",25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,1,1,0,0.00060805444607114,0.000655028532033717,0.000164410300869021,0.00209034782533469,0,0.0034473769753647,0,0
"stevens-2008","stevens","2008",0,1752468,646,455,6221,539,2827,0.000368623993401306,0.000259634842101539,0.000307567243720285,1.17550462759964e-09,0.00354985183893115,1e-09,0.00161315456400231,"Alaska",4785,"AK",4,0,"S000888","1/3/09","Ted","Stevens","Episcopalian",0,0,0,0,0,1,0,0,0,8580,"12109",1440,300094,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.247,0,1,0,"R","NULL","NULL","NULL","NULL",0.84,2.88,3.44,4.106667,3.5,6.8,0,"ak",8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,1,0,1,0.00102010991672947,0.00106425682502688,0.000504537094827559,0.00142373879259152,0,0.00373987480290928,11,0
"sununu-2008","sununu","2008",0,578626,363,227,2262,352,1390,0.00062734923530225,0.000392309676070553,0.000608338682717334,2.05134868242584e-09,0.00390926190428014,1e-09,0.0024022435539122,"New Hampshire",4785,"NH",21,0,"S001078","1/3/09","John","Sununu","Catholic",0,0,0,0,0,0,1,0,1,8586,"29740",1532,300095,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.39,0,0,0,"R","NULL","NULL","0","0",0.9446809,3.272341,3.429787,4.226496,4.021739,3.8,1,"nh",26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,1,0,1,0.000465238158652288,0.000410693112465468,0.000529408801225018,0.00216896871895825,0,0.0052523680945779,7,0
"tester-2010","tester","2010",0,2011394,1374,634,5865,714,3978,0.000683109331833544,0.000315205281209947,0.000354978692088174,1.17648342000034e-09,0.00291588918501,1e-09,0.00197773385591982,"Montana",4805,"MT",3,0,"T000464","1/3/19","Jon","Tester","Church of God",0,0,0,0,0,1,0,0,0,126,"40702",1829,412244,111,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.276,0,0,0,"D","NULL","NULL","NULL","NULL",0.9038461,3.038461,3.51282,3.690323,3.089744,7.7,0,"mt",15.74327469,0.095833384,10.98834229,0,0.053812895,12.2725935,3.58168602,0.027281886,57.29421234,0.48,0,0,0,0.000362752792420621,0.000460553520769318,0.000729060974963014,0.00194712459166951,0,0.00313851528246273,4,0
"tester-2012","tester","2012",0,930764,603,253,2488,298,1614,0.000647855880506766,0.00027182070940002,0.000320168088542316,1.34398310263645e-09,0.00267307387346739,1e-09,0.00173406033190368,"Montana",8481,"MT",7,0,"T000464","1/3/19","Jon","Tester","Church of God",0,0,0,0,0,1,0,0,0,124,"40702",1829,412244,112,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.276,0,0,0,"D","NULL","NULL","0","0",0.9352227,2.910569,3.489879,4.126016,3.378049,6.1,0,"mt",15.74327469,0.095833384,10.98834229,0,0.053812895,12.2725935,3.58168602,0.027281886,57.29421234,0.48,1,0,0,0.000315205281209947,0.000354978692088174,0.000683109331833544,0.00197773385591982,0,0.00291588918501,3,0
"thune-2008","thune","2008",15,3939865,2155,1303,17144,1436,8252,0.000546974056183397,0.000330722991743372,0.000364480493586709,-3.80614453934498e-06,0.00435141913234717,3.80823705000044e-06,0.00209448900910691,"South Dakota",4785,"SD",53,0,"T000250","1/3/23","John","Thune","Protestant",0,0,0,0,0,1,0,0,0,2471,"29754",1534,400546,110,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.483,0,0,0,"R","NULL","NULL","0","0",0.8928571,3.266187,3.435714,3.5,2.970803,3,0,"sd",20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,0,0,1,0.000418828431449439,0.000479190412720282,0.000652333990576118,0.00198294503385354,0,0.00543046135012067,7,0
"thune-2010","thune","2010",11,2185227,1322,872,9432,986,4613,0.000604972474359414,0.000399044211529054,0.000451212704779412,-5.03259549753651e-06,0.00431625738892435,5.0348019802977e-06,0.00211099450319212,"South Dakota",4805,"SD",108,0,"T000250","1/3/23","John","Thune","Protestant",0,0,0,0,0,1,0,0,0,2472,"29754",1534,400546,111,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.483,0,0,0,"R","NULL","NULL","0","0",0.9150327,3.197368,3.699346,3.614379,3.169935,5.1,0,"sd",20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,1,0,1,0.000330722991743372,0.000364480493586709,0.000546974056183397,0.00209448900910691,0,0.00435141913234717,53,0
"thune-2012","thune","2012",23,6647945,4666,2753,33363,3522,14365,0.000701872029318083,0.000414113932643095,0.000529788776523422,-3.45863605478437e-06,0.00501854432429044,3.4607157467458e-06,0.00216081911747841,"South Dakota",8481,"SD",1,0,"T000250","1/3/23","John","Thune","Protestant",0,0,0,0,0,1,0,0,0,2473,"29754",1534,400546,112,"M","sen","1/5/11","1/3/17",0,3,"Republican",0.483,0,0,0,"R","NULL","NULL","0","0",0.9426752,2.968153,3.509554,3.624204,2.89172,4.6,0,"sd",20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,0,0,1,0.000399044211529054,0.000451212704779412,0.000604972474359414,0.00211099450319212,0,0.00431625738892435,108,1
"vitter-2008","vitter","2008",0,10667231,491,12776,130639,5944,26140,4.60298147880176e-05,0.00119768763489147,0.000557221519551888,1.05223666006219e-09,0.0122467593199426,1e-09,0.0024504963534802,"Louisiana",4785,"LA",161,0,"V000127","1/3/17","David","Vitter","Catholic",0,0,0,0,0,0,1,0,0,2549,"29918",1609,400418,110,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.623,0,0,0,"R","NULL","NULL","0","0",0.8149101,2.89433,3.748072,3.395887,2.484293,5,0,"la",32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,0,0,1,0.00145553893840464,0.000703607304039341,8.0893400763015e-05,0.0028992581818926,0,0.00376990204075427,24,0
"vitter-2010","vitter","2010",0,1396323,1481,1047,6969,728,3125,0.00106064384553073,0.000749827508623005,0.000521370339329081,1.37338734614346e-09,0.0049909665573961,1e-09,0.00223802185907057,"Louisiana",4805,"LA",0,0,"V000127","1/3/17","David","Vitter","Catholic",0,0,0,0,0,0,1,0,0,2550,"29918",1609,400418,111,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.623,0,0,0,"R","NULL","NULL","0","0",0.6863905,3.047619,3.757396,3.16716,2.39645,7.8,0,"la",32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,1,0,1,0.00119768763489147,0.000557221519551888,4.60298147880176e-05,0.0024504963534802,0,0.0122467593199426,161,0
"vitter-2012","vitter","2012",0,2636468,2704,2794,9953,1407,5458,0.00102561557222314,0.00105975215191992,0.0005336695292596,1.20241798089702e-09,0.00377512741913348,1e-09,0.00207019491094449,"Louisiana",8481,"LA",89,0,"V000127","1/3/17","David","Vitter","Catholic",0,0,0,0,0,0,1,0,0,2551,"29918",1609,400418,112,"M","sen","1/5/11","1/3/17",0,3,"Republican",0.623,0,0,0,"R","NULL","NULL","0","0",0.6806358,2.877168,3.592163,3.3589,2.58237,7.1,0,"la",32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,0,0,1,0.000749827508623005,0.000521370339329081,0.00106064384553073,0.00223802185907057,0,0.0049909665573961,0,1
"voinovich-2008","voinovich","2008",0,167813,130,397,518,604,537,0.000774672807309326,0.00236572951924464,0.00359924539703718,2.24479474000058e-08,0.00308677020143255,1e-09,0.00319999146557776,"Ohio",4785,"OH",53,0,"V000126","1/3/11","George","Voinovich","Catholic",0,0,0,0,0,0,1,0,0,9102,"49903",1575,300098,110,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.152,0,0,0,"R","NULL","NULL","0","0",0.8941606,3.162044,3.39927,3.749452,3.362031,6.5,0,"oh",19.74513054,1.150831342,10.65159702,0,3.93164444,14.29646492,0.285596669,0.060209557,49.87026596,0.58,0,0,1,0.000277833315232249,0.00066865077199228,0.000942778656354766,0.00296169348037578,0,0.00388224455151196,9,0
"voinovich-2010","voinovich","2010",3,948107,803,1208,2087,1460,2235,0.000846951818842177,0.00127411879472148,0.00153991157971305,-3.16157562640112e-06,0.00220122934237064,3.16519982132818e-06,0.0023573298668895,"Ohio",4805,"OH",0,0,"V000126","1/3/11","George","Voinovich","Catholic",0,0,0,0,0,0,1,0,0,9103,"49903",1575,300098,111,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.112,0,0,0,"R","NULL","NULL","0","0",0.8373848,2.898071,3.446309,3.707879,3.07083,10.1,0,"oh",19.74513054,1.150831342,10.65159702,0,3.93164444,14.29646492,0.285596669,0.060209557,49.87026596,0.58,1,0,1,0.00236572951924464,0.00359924539703718,0.000774672807309326,0.00319999146557776,0,0.00308677020143255,53,0
"warner-2008","warner","2008",399,1385425,1031,146,5064,1082,3030,0.000744176974881354,0.000105383824764964,0.000780988783532129,-0.000287996703962478,0.00365519705897107,0.000287999267679593,0.00218705551395781,"Virginia",4785,"VA",0,0,"W000154","1/3/09","John","Warner","Episcopalian",0,0,0,0,0,1,0,0,0,8618,"14712",1452,300099,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.236,0,0,0,"R","NULL","NULL","0","0",0.764268,3.16812,3.383375,3.590062,3.401009,4,0,"va",6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,1,0,1,0.000363303611954568,0.000816475817392635,0.00086045455462924,0.00197713205663697,0,0.00445715041297946,43,0
"warner-2010","warner","2010",0,3937325,3621,1466,8642,1738,7868,0.000919660921393332,0.000372335008495616,0.000441417443905443,1.11211074623137e-09,0.00219489220151372,1e-09,0.00199831203604605,"Virginia",4805,"VA",88,6,"W000805","1/3/21","Mark","Warner","Presbyterian",0,0,0,0,0,1,0,0,0,407,"40909",1897,412321,111,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.254,0,0,0,"D","NULL","NULL","NULL","NULL",0.7084898,2.829452,3.50864,3.543609,2.973684,7.5,0,"va",6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,0.000105383824764964,0.000780988783532129,0.000744176974881354,0.00218705551395781,0,0.00365519705897107,0,1
"warner-2012","warner","2012",81,16059105,11879,7305,34579,8256,32004,0.000739705983559171,0.000454883136955951,0.000514101879220853,-5.04283562465784e-06,0.00215323432153317,5.04486763770459e-06,0.00199288914663084,"Virginia",8481,"VA",234,1,"W000805","1/3/21","Mark","Warner","Presbyterian",0,0,0,0,0,1,0,0,0,406,"40909",1897,412321,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.254,0,0,0,"D","NULL","NULL","0","0",0.7087126,2.618087,3.286923,3.841146,3.326597,6,0,"va",6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,0.000372335008495616,0.000441417443905443,0.000919660921393332,0.00199831203604605,6,0.00219489220151372,88,0
"webb-2010","webb","2010",194,4565009,4311,1630,13437,2352,9058,0.000944358393380824,0.000357064918165331,0.000515224518726907,-4.24960651265926e-05,0.00294347821986966,4.24981779902296e-05,0.00198422490843041,"Virginia",4805,"VA",88,6,"W000803","1/3/13","Jim","Webb","Protestant",0,0,0,0,0,1,0,0,0,10397,"40706",1822,412249,111,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.208,0,0,0,"D","NULL","NULL","0","0",0.7084898,2.829452,3.50864,3.543609,2.973684,7.5,0,"va",6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,0.000170418607294715,0.000172522528372428,0.000403953846920806,0.0013254712789589,0,0.0050704507972872,0,0
"webb-2012","webb","2012",227,5395028,4896,2181,15830,3028,10767,0.000907503240952225,0.000404262108561438,0.000561258513399374,-4.20746738876029e-05,0.00293418410340558,4.20767779199663e-05,0.00199572743552545,"Virginia",8481,"VA",234,1,"W000803","1/3/13","Jim","Webb","Protestant",0,0,0,0,0,1,0,0,0,10395,"40706",1822,412249,112,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.208,0,0,0,"D","NULL","NULL","0","0",0.7087126,2.618087,3.286923,3.841146,3.326597,6,0,"va",6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,1,0,0,0.000357064918165331,0.000515224518726907,0.000944358393380824,0.00198422490843041,6,0.00294347821986966,88,0
"whitehouse-2010","whitehouse","2010",80,9521040,7014,2482,35441,3208,13382,0.000736685227773437,0.000260686807432801,0.000336938981565039,-8.40140804177048e-06,0.00372238847027636,8.4034434305496e-06,0.00140551972484518,"Rhode Island",4805,"RI",10,0,"W000802","1/3/19","Sheldon","Whitehouse","Episcopalian",0,0,0,0,0,1,0,0,0,129,"40704",1823,412247,111,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.516,0,0,0,"D","NULL","NULL","0","0",0.8802083,2.817708,3.146597,4,3.609375,11.3,0,"ri",63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,0,0,0,0.000456396267158298,0.000644725761759392,0.00103885079279959,0.00191746863656356,0,0.00202909942570212,0,0
"whitehouse-2012","whitehouse","2012",9,2754906,1764,671,5455,1041,3381,0.00064031322843901,0.000243566479185134,0.000377872332089008,-3.2657619616306e-06,0.00198010485835306,3.26789912468883e-06,0.0012272661045081,"Rhode Island",8481,"RI",9,0,"W000802","1/3/19","Sheldon","Whitehouse","Episcopalian",0,0,0,0,0,1,0,0,0,127,"40704",1823,412247,112,"M","sen","1/4/07","1/3/13",0,1,"Democrat",-0.516,0,0,0,"D","NULL","NULL","0","0",0.8473282,2.583969,3.141762,4.125954,3.79771,10.5,0,"ri",63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,1,0,0,0.000260686807432801,0.000336938981565039,0.000736685227773437,0.00140551972484518,0,0.00372238847027636,10,0
"wicker-2010","wicker","2010",4,1291331,1001,1159,7770,1269,2637,0.000775170185901988,0.000897524562897507,0.000982707989919703,-3.09581816126933e-06,0.00601704852693152,3.09857916444351e-06,0.00204208006415938,"Mississippi",4805,"MS",18,0,"W000437","1/3/19","Roger","Wicker","Baptist",0,0,0,0,0,1,0,0,0,142,"29534",1226,400432,111,"M","sen","12/31/07","1/3/13",0,1,"Republican",0.437,0,0,0,"R","NULL","NULL","0","0",0.7002457,2.965602,3.738916,3.027094,2.324324,10.9,0,"ms",3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,0,0,1,0.000936966385040014,0.00097800136540673,0.000562766445029247,0.00216313067933117,0,0.00644933208096886,109,0
"wicker-2012","wicker","2012",0,1468341,920,783,7205,901,2277,0.000626558454978101,0.000533255877443319,0.00061361868145138,1.41789862263015e-09,0.00490689932947524,1e-09,0.0015507307010708,"Mississippi",8481,"MS",83,0,"W000437","1/3/19","Roger","Wicker","Baptist",0,0,0,0,0,1,0,0,0,140,"29534",1226,400432,112,"M","sen","12/31/07","1/3/13",0,1,"Republican",0.437,0,0,0,"R","NULL","NULL","0","0",0.6303318,2.744076,3.606635,3.239905,2.395735,8.9,0,"ms",3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,1,0,1,0.000897524562897507,0.000982707989919703,0.000775170185901988,0.00204208006415938,0,0.00601704852693152,18,0
"wyden-2008","wyden","2008",11,1748384,1439,437,6022,639,3279,0.000823046738235994,0.000249946092153669,0.000365481352142321,-6.29031501983995e-06,0.00344432444382012,6.292524058788e-06,0.00187544712625144,"Oregon",4785,"OR",1,1,"W000779","1/3/23","Ron","Wyden","Jew",0,0,1,0,0,0,0,0,0,2667,"14871",1247,300100,110,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.379,0,0,0,"D","NULL","NULL","0","0",0.8913793,3.163793,3.337931,4.012111,3.54386,6.4,0,"or",9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,0,0,0,0.000243039677869592,0.000392966134996938,0.000800134829090152,0.00196009215528593,0,0.00381128935750043,26,0
"wyden-2010","wyden","2010",6,3543590,2133,744,10995,899,6030,0.000601932939078731,0.000209957569467687,0.000253698521440121,-1.6921265475065e-06,0.00310278659314142,1.69419814086844e-06,0.00170166513157278,"Oregon",4805,"OR",0,1,"W000779","1/3/23","Ron","Wyden","Jew",0,0,1,0,0,0,0,0,0,2668,"14871",1247,300100,111,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.385,0,0,0,"D","NULL","NULL","0","0",0.8445274,2.843284,3.182836,4.181592,3.503731,11,0,"or",9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,1,0,0,0.000249946092153669,0.000365481352142321,0.000823046738235994,0.00187544712625144,1,0.00344432444382012,1,0
"wyden-2012","wyden","2012",8,3033082,1867,781,5229,965,5653,0.000615546507836583,0.000257494862678292,0.000318159229813767,-2.63647628378335e-06,0.0017239899986489,2.63858117980325e-06,0.00186378180117847,"Oregon",8481,"OR",12,0,"W000779","1/3/23","Ron","Wyden","Jew",0,0,1,0,0,0,0,0,0,2669,"14871",1247,300100,112,"M","sen","1/5/11","1/3/17",0,3,"Democrat",-0.39,0,0,0,"D","NULL","NULL","0","0",0.8692927,2.663384,3.206989,4.288789,3.785842,8.9,0,"or",9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,0,0,0,0.000209957569467687,0.000253698521440121,0.000601932939078731,0.00170166513157278,1,0.00310278659314142,0,1
